ngram,phish_count,clean_count,phish_freq,clean_freq,phish_score
die teilnahme,80,110,8.20308374425656e-05,3.910700922036622e-05,0.7276609616837326
e d,159,220,0.000163036,7.821401844073244e-05,0.727934397
the government,154,213,0.000157909,7.572539058125459e-05,0.7281012986918656
give you,343,476,0.000351707,0.000169227,0.7285072495627729
pontos acumulados,65,89,6.665005542208455e-05,3.164112564193267e-05,0.7287751577837537
pre os,88,121,9.023392118682215e-05,4.301771014240284e-05,0.728834715
a v,88,121,9.023392118682215e-05,4.301771014240284e-05,0.728834715
a t,359,498,0.000368113,0.000177048,0.7290501502469238
ncias exclusivas,83,114,8.510699384666181e-05,4.052908228292499e-05,0.7291966777721456
free trial,55,75,5.639620074176385e-05,2.666386992297697e-05,0.7298508850695175
mehr und,55,75,5.639620074176385e-05,2.666386992297697e-05,0.7298508850695175
to phishing,155,214,0.000158935,7.608090884689429e-05,0.72991027
em conta,50,68,5.12692734016035e-05,2.4175242063499116e-05,0.7305476379679811
are willing,63,86,6.45992844860204e-05,3.057457084501359e-05,0.7312127121279262
the cash,125,172,0.000128173,6.114914169002718e-05,0.7316170042227192
2 to,76,104,7.792929557043731e-05,3.6973899626528064e-05,0.7316533871405245
this plan,76,104,7.792929557043731e-05,3.6973899626528064e-05,0.7316533871405245
you send,187,258,0.000191747,9.172371253504077e-05,0.7317546377433229
na fatura,71,97,7.280236823027697e-05,3.448527176705021e-05,0.7322730903391789
love to,84,115,8.613237931469388e-05,4.0884600548564684e-05,0.7325103328115838
decided that,53,72,5.434542980569971e-05,2.559731512605789e-05,0.7327838111601661
4 co,66,90,6.767544089011662e-05,3.199664390757236e-05,0.7329857953872898
b numero,66,90,6.767544089011662e-05,3.199664390757236e-05,0.7329857953872898
cliente b,66,90,6.767544089011662e-05,3.199664390757236e-05,0.7329857953872898
and free,74,101,7.587852463437317e-05,3.5907344829608986e-05,0.7338159958659151
your registration,139,191,0.000142529,6.790398873718134e-05,0.7338201114954428
de at,207,285,0.000212255,0.000101323,0.7343560563438374
name in,82,112,8.408160837862974e-05,3.9818045751645606e-05,0.7344866130028752
nnen sich,69,94,7.075159729421283e-05,3.341871697013113e-05,0.7346096019515346
den gutschein,69,94,7.075159729421283e-05,3.341871697013113e-05,0.7346096019515346
by mail,90,123,9.228469212288629e-05,4.3728746673682226e-05,0.7350396255886681
h e,179,246,0.000183544,8.745749334736445e-05,0.7353657753372576
receive these,404,557,0.000414256,0.000198024,0.7354707628324935
addresses for,64,87,6.562466995405247e-05,3.093008911065328e-05,0.7355261311527954
et le,135,185,0.000138427,6.577087914334318e-05,0.7362743961437365
which means,59,80,6.0497742613892126e-05,2.8441461251175432e-05,0.7365965411542665
5 bills,59,80,6.0497742613892126e-05,2.8441461251175432e-05,0.7365965411542665
ag ncias,88,120,9.023392118682215e-05,4.266219187676315e-05,0.7369442175873111
just logged,196,269,0.000200976,9.563441345707739e-05,0.7372117343127098
logged into,199,273,0.000204052,9.705648651963616e-05,0.7377184764765199
as que,54,73,5.537081527373178e-05,2.5952833391697583e-05,0.7378631379333185
find out,376,517,0.000385545,0.000183803,0.7379580389025224
an online,62,84,6.357389901798833e-05,2.9863534313734203e-05,0.738234921
para come,86,117,8.818315025075802e-05,4.159563707984407e-05,0.7389402911439356
benefits of,57,77,5.8446971677827984e-05,2.7374906454256354e-05,0.7395795038326994
pe a,57,77,5.8446971677827984e-05,2.7374906454256354e-05,0.7395795038326994
para se,81,110,8.305622291059767e-05,3.910700922036622e-05,0.7399347827493388
a foreign,100,136,0.000102539,4.835048412699823e-05,0.7409964003484819
an exclusive,92,125,9.433546305895043e-05,4.443978320496161e-05,0.7410138582974697
to pick,183,250,0.000187646,8.887956640992322e-05,0.7413991847054731
stop receiving,95,129,9.741161946304665e-05,4.586185626752038e-05,0.7419548357158778
tag phishing,79,107,8.100545197453353e-05,3.804045442344714e-05,0.7421873311263658
it again,71,96,7.280236823027697e-05,3.4129753501410516e-05,0.742342371
bottom line,50,67,5.12692734016035e-05,2.3819723797859423e-05,0.7447700402538959
sich jederzeit,69,93,7.075159729421283e-05,3.306319870449144e-05,0.7449925316936632
for your,1725,2360,0.00176879,0.000839023,0.7451867365546267
meses para,80,108,8.20308374425656e-05,3.8395972689086835e-05,0.745548479
numero 4,529,722,0.000542429,0.000256684,0.7461641456026153
unsubscribe or,86,116,8.818315025075802e-05,4.124011881420438e-05,0.7473216709779578
you from,138,187,0.000141503,6.648191567462257e-05,0.7475047715707307
all we,56,75,5.742158620979592e-05,2.666386992297697e-05,0.7475582215215354
a legitimate,67,90,6.870082635814869e-05,3.199664390757236e-05,0.7478063170995518
information in,174,236,0.000178417,8.390231069096753e-05,0.748211794
verify that,144,195,0.000147656,6.932606179974011e-05,0.748489145
media only,59,79,6.0497742613892126e-05,2.808594298553574e-05,0.7487454701230376
a com,59,79,6.0497742613892126e-05,2.808594298553574e-05,0.7487454701230376
12 meses,81,109,8.305622291059767e-05,3.875149095472653e-05,0.7488385466206666
you all,128,173,0.000131249,6.150465995566687e-05,0.7494479662292698
addresses and,84,113,8.613237931469388e-05,4.01735640172853e-05,0.7496321631665009
cr dito,175,237,0.000179442,8.425782895660722e-05,0.7497319814239493
border 0,120,162,0.000123046,5.759395903363025e-05,0.7500229265190215
that will,534,726,0.000547556,0.000258106,0.750050828
machen sie,87,117,8.920853571879009e-05,4.159563707984407e-05,0.7503722215557098
m s,170,230,0.000174316,8.176920109712937e-05,0.7505313517432585
down to,198,268,0.000203026,9.527889519143769e-05,0.7509998803228823
000 to,54,72,5.537081527373178e-05,2.559731512605789e-05,0.7511412893071828
the request,68,91,6.972621182618076e-05,3.235216217321205e-05,0.7516936483405668
n g,146,197,0.000149706,7.003709833101951e-05,0.752130514
to grow,57,76,5.8446971677827984e-05,2.701938818861666e-05,0.7521879770023127
will see,99,133,0.000101513,4.7283929330079154e-05,0.752892414
nettogutschein 250,60,80,6.15231280819242e-05,2.8441461251175432e-05,0.7531326100824083
have in,88,118,9.023392118682215e-05,4.195115534548376e-05,0.7533632229177513
the best,875,1186,0.000897212,0.000421645,0.7538746514485513
program i,119,160,0.000122021,5.6882922502350864e-05,0.753931629
business with,77,103,7.895468103846938e-05,3.661838136088837e-05,0.7539671902194759
pontos por,77,103,7.895468103846938e-05,3.661838136088837e-05,0.7539671902194759
a brand,63,84,6.45992844860204e-05,2.9863534313734203e-05,0.7539894209472944
we detected,150,202,0.000153808,7.181468965921797e-05,0.7542667621177606
w a,80,107,8.20308374425656e-05,3.804045442344714e-05,0.7546136728249866
now and,212,286,0.000217382,0.000101678,0.754644478
hlten f,52,69,5.3320044337667636e-05,2.4530760329138812e-05,0.7550092868796073
e b,52,69,5.3320044337667636e-05,2.4530760329138812e-05,0.7550092868796073
the contents,97,130,9.946239039911079e-05,4.6217374533160075e-05,0.7550215032012871
ou seja,97,130,9.946239039911079e-05,4.6217374533160075e-05,0.7550215032012871
nothing to,131,176,0.000134325,6.257121475258595e-05,0.7555221905708842
a professional,55,73,5.639620074176385e-05,2.5952833391697583e-05,0.7558896850104228
report they,58,77,5.9472357145860055e-05,2.7374906454256354e-05,0.7566811749132969
did you,126,169,0.000129199,6.00825868931081e-05,0.7568339067229035
performance and,61,81,6.254851354995626e-05,2.8796979516815125e-05,0.7573965772392137
and my,155,208,0.000158935,7.394779925305613e-05,0.7579740429558232
the free,101,135,0.000103564,4.799496586135854e-05,0.7580811210961944
de m,67,89,6.870082635814869e-05,3.164112564193267e-05,0.7586391575436477
plain text,67,89,6.870082635814869e-05,3.164112564193267e-05,0.7586391575436477
how you,207,278,0.000212255,9.883407784783463e-05,0.75897807
change where,150,201,0.000153808,7.145917139357828e-05,0.7591612279602721
will send,110,147,0.000112792,5.226118504903486e-05,0.7591679182661817
o v,70,93,7.17769827622449e-05,3.306319870449144e-05,0.7591821497232929
account team,156,209,0.00015996,7.430331751869582e-05,0.7596325220955137
e s,320,430,0.000328123,0.000152873,0.7603059643280552
order form,171,229,0.000175341,8.141368283148968e-05,0.7606676617648047
name address,263,353,0.000269676,0.000125498,0.7606978456214218
here thanks,151,202,0.000154833,7.181468965921797e-05,0.7608685249677913
we might,59,78,6.0497742613892126e-05,2.7730424719896047e-05,0.7610438126418331
t h,258,346,0.000264549,0.000123009,0.7614443551702281
y o,209,280,0.000214306,9.954511437911402e-05,0.7614517154908863
que cada,62,82,6.357389901798833e-05,2.9152497782454817e-05,0.7615425242422582
e m,114,152,0.000116894,5.403877637723332e-05,0.7617474733349029
people do,65,86,6.665005542208455e-05,3.057457084501359e-05,0.7619960973264966
about your,230,308,0.000235839,0.0001095,0.7623670052052438
komplett kostenlos,71,94,7.280236823027697e-05,3.341871697013113e-05,0.7627903065520593
fatura do,74,98,7.587852463437317e-05,3.48407900326899e-05,0.7631399427914684
dont miss,74,98,7.587852463437317e-05,3.48407900326899e-05,0.7631399427914684
an offer,77,102,7.895468103846938e-05,3.626286309524868e-05,0.7634627839300694
very very,51,67,5.2294658869635565e-05,2.3819723797859423e-05,0.764197466
activity we,153,204,0.000156884,7.252572619049736e-05,0.7642250768433704
of 5,89,118,9.125930665485422e-05,4.195115534548376e-05,0.7645396151326371
you 20,54,71,5.537081527373178e-05,2.5241796860418197e-05,0.7645981252462777
software to,54,71,5.537081527373178e-05,2.5241796860418197e-05,0.7645981252462777
agreement with,98,130,0.000100488,4.6217374533160075e-05,0.765176427
e sem,60,79,6.15231280819242e-05,2.808594298553574e-05,0.7652815390511791
the email,467,625,0.000478855,0.000222199,0.7654206292379676
please unsubscribe,104,138,0.00010664,4.9061520658277624e-05,0.765540487
much money,63,83,6.45992844860204e-05,2.950801604809451e-05,0.7655753183343482
price is,66,87,6.767544089011662e-05,3.093008911065328e-05,0.7658428543758489
service and,66,87,6.767544089011662e-05,3.093008911065328e-05,0.7658428543758489
g e,66,87,6.767544089011662e-05,3.093008911065328e-05,0.7658428543758489
delete this,66,87,6.767544089011662e-05,3.093008911065328e-05,0.7658428543758489
obtained from,72,95,7.382775369830904e-05,3.377423523577082e-05,0.7663121091246322
i n,322,430,0.000330174,0.000152873,0.7665176420091842
buy a,78,103,7.998006650650145e-05,3.661838136088837e-05,0.7667102349535007
milhas a,78,103,7.998006650650145e-05,3.661838136088837e-05,0.7667102349535007
you so,78,103,7.998006650650145e-05,3.661838136088837e-05,0.7667102349535007
o u,279,372,0.000286083,0.000132253,0.7675217526012624
sie noch,158,210,0.000162011,7.465883578433551e-05,0.767582862
do it,328,437,0.000336326,0.000155361,0.7688805874138296
decided to,239,318,0.000245067,0.000113055,0.7689252631810991
user from,150,199,0.000153808,7.07481348622989e-05,0.7690226186472425
i t,165,219,0.000169189,7.785850017509275e-05,0.7692521375089967
much more,290,386,0.000297362,0.00013723,0.7693874661424306
black friday,61,80,6.254851354995626e-05,2.8441461251175432e-05,0.7693996795979413
only screen,64,84,6.562466995405247e-05,2.9863534313734203e-05,0.7694995609704438
our last,70,92,7.17769827622449e-05,3.2707680438851745e-05,0.7696740167727907
trust wallet,88,116,9.023392118682215e-05,4.124011881420438e-05,0.7700563185343297
a e,142,188,0.000145605,6.683743394026226e-05,0.7706259320704185
please report,154,204,0.000157909,7.252572619049736e-05,0.7706986286748247
to report,173,229,0.000177392,8.141368283148968e-05,0.7722301388399955
2:00 PM,167,221,0.000171239,7.856953670637213e-05,0.7722538988105118
waiting for,155,205,0.000158935,7.288124445613705e-05,0.7723069047264367
at home,128,169,0.000131249,6.00825868931081e-05,0.7724622474898761
our system,92,121,9.433546305895043e-05,4.301771014240284e-05,0.7728098055094226
excess of,74,97,7.587852463437317e-05,3.448527176705021e-05,0.7731088433845369
account from,222,294,0.000227636,0.000104522,0.7732063863445141
100 or,53,69,5.434542980569971e-05,2.4530760329138812e-05,0.7737100741414278
tausenden von,50,65,5.12692734016035e-05,2.3108687266580038e-05,0.7738364487229538
keep our,50,65,5.12692734016035e-05,2.3108687266580038e-05,0.7738364487229538
this wasnt,153,202,0.000156884,7.181468965921797e-05,0.7739427221372255
security notifications,150,198,0.000153808,7.03926165966592e-05,0.7739900230104773
this list,272,360,0.000278905,0.000127987,0.7747413802939617
uma s,105,138,0.000107665,4.9061520658277624e-05,0.775021456
foi o,93,122,9.53608485269825e-05,4.3373228408042534e-05,0.7754636597092943
the necessary,90,118,9.228469212288629e-05,4.195115534548376e-05,0.7755924749791167
m glichen,90,118,9.228469212288629e-05,4.195115534548376e-05,0.7755924749791167
services to,81,106,8.305622291059767e-05,3.768493615780745e-05,0.7760356176212527
addresses of,75,98,7.690391010240524e-05,3.48407900326899e-05,0.7763895142995626
s t,222,293,0.000227636,0.000104167,0.7765812016275149
post office,69,90,7.075159729421283e-05,3.199664390757236e-05,0.7768042598080123
to watch,69,90,7.075159729421283e-05,3.199664390757236e-05,0.7768042598080123
was you,152,200,0.000155859,7.110365312793859e-05,0.7772399955862491
d r,60,78,6.15231280819242e-05,2.7730424719896047e-05,0.7775798815699749
have all,100,131,0.000102539,4.657289279879977e-05,0.777680856
case you,57,74,5.8446971677827984e-05,2.6308351657337276e-05,0.7778921059418811
approved by,54,70,5.537081527373178e-05,2.4886278594778505e-05,0.7782385205549538
bulk emailing,54,70,5.537081527373178e-05,2.4886278594778505e-05,0.7782385205549538
without any,91,119,9.331007759091836e-05,4.2306673611123455e-05,0.7782813031769038
before they,51,66,5.2294658869635565e-05,2.346420553221973e-05,0.778625067
marketing program,51,66,5.2294658869635565e-05,2.346420553221973e-05,0.778625067
user if,150,197,0.000153808,7.003709833101951e-05,0.7789822257144522
receive security,150,197,0.000153808,7.003709833101951e-05,0.7789822257144522
also have,116,152,0.000118945,5.403877637723332e-05,0.7789929605252943
pot signin,144,189,0.000147656,6.719295220590195e-05,0.7792903787600006
a link,188,247,0.000192772,8.781301161300415e-05,0.7801514588921409
to confirm,359,473,0.000368113,0.00016816,0.7802580297694871
to view,98,128,0.000100488,4.550633800188069e-05,0.7803497520016429
account phishing,154,202,0.000157909,7.181468965921797e-05,0.7804162739686799
windows 10,151,198,0.000154833,7.03926165966592e-05,0.7805917858605078
is here,95,124,9.741161946304665e-05,4.408426493932192e-05,0.7806255881274421
the box,67,87,6.870082635814869e-05,3.093008911065328e-05,0.7806633760881108
um bom,67,87,6.870082635814869e-05,3.093008911065328e-05,0.7806633760881108
thursday july,170,223,0.000174316,7.928057323765152e-05,0.7810597121298439
way ste,89,116,9.125930665485422e-05,4.124011881420438e-05,0.7812327107492156
of email,114,149,0.000116894,5.2972221580314244e-05,0.781315936
sie sie,61,79,6.254851354995626e-05,2.808594298553574e-05,0.7815486085667123
microsoft account,474,624,0.000486033,0.000221843,0.7818620183797329
make an,58,75,5.9472357145860055e-05,2.666386992297697e-05,0.782059127
act as,58,75,5.9472357145860055e-05,2.666386992297697e-05,0.782059127
report by,58,75,5.9472357145860055e-05,2.666386992297697e-05,0.782059127
device if,152,199,0.000155859,7.07481348622989e-05,0.7821828467587646
0000 platform,146,191,0.000149706,6.790398873718134e-05,0.7826186978670598
to our,708,932,0.000725973,0.000331343,0.7827215769238931
numbers and,77,100,7.895468103846938e-05,3.5551826563969293e-05,0.7827288278028411
t l,52,67,5.3320044337667636e-05,2.3819723797859423e-05,0.783254648
the investment,71,92,7.280236823027697e-05,3.2707680438851745e-05,0.7836651033436852
condi o,103,134,0.000105615,4.7639447595718846e-05,0.7847865503968882
you may,1006,1322,0.001031538,0.000469995,0.7849271250515978
from russia,154,201,0.000157909,7.145917139357828e-05,0.7853107398111913
d a,113,147,0.000115869,5.226118504903486e-05,0.7858420360098529
don t,675,885,0.000692135,0.000314634,0.7866428074523099
until you,139,181,0.000142529,6.434880608078441e-05,0.7867950092353808
a bank,56,72,5.742158620979592e-05,2.559731512605789e-05,0.7868751728363051
keep it,56,72,5.742158620979592e-05,2.559731512605789e-05,0.7868751728363051
verpassen sie,136,177,0.000139452,6.292673301822564e-05,0.7871311787478592
change of,53,68,5.434542980569971e-05,2.4175242063499116e-05,0.7877330329511916
10 to,207,270,0.000212255,9.598993172271708e-05,0.7878804804037057
russia moscow,301,393,0.000308641,0.000139719,0.7886509368014992
wasnt you,153,199,0.000156884,7.07481348622989e-05,0.7886985786667072
longer wish,356,465,0.000365037,0.000165316,0.788845486
browser firefox,150,195,0.000153808,6.932606179974011e-05,0.7890420252689332
255 date,150,195,0.000153808,6.932606179974011e-05,0.7890420252689332
225 77,150,195,0.000153808,6.932606179974011e-05,0.7890420252689332
trust similar,150,195,0.000153808,6.932606179974011e-05,0.7890420252689332
77 255,150,195,0.000153808,6.932606179974011e-05,0.7890420252689332
unusual about,150,195,0.000153808,6.932606179974011e-05,0.7890420252689332
signin details,150,195,0.000153808,6.932606179974011e-05,0.7890420252689332
well trust,150,195,0.000153808,6.932606179974011e-05,0.7890420252689332
similar activity,150,195,0.000153808,6.932606179974011e-05,0.7890420252689332
detected something,150,195,0.000153808,6.932606179974011e-05,0.7890420252689332
details country,150,195,0.000153808,6.932606179974011e-05,0.7890420252689332
signin to,150,195,0.000153808,6.932606179974011e-05,0.7890420252689332
country region,150,195,0.000153808,6.932606179974011e-05,0.7890420252689332
future report,150,195,0.000153808,6.932606179974011e-05,0.7890420252689332
address 103,150,195,0.000153808,6.932606179974011e-05,0.7890420252689332
firefox a,150,195,0.000153808,6.932606179974011e-05,0.7890420252689332
10 browser,150,195,0.000153808,6.932606179974011e-05,0.7890420252689332
103 225,150,195,0.000153808,6.932606179974011e-05,0.7890420252689332
moscow just,150,195,0.000153808,6.932606179974011e-05,0.7890420252689332
moscow ip,150,195,0.000153808,6.932606179974011e-05,0.7890420252689332
region russia,150,195,0.000153808,6.932606179974011e-05,0.7890420252689332
recent signin,150,195,0.000153808,6.932606179974011e-05,0.7890420252689332
cart o,131,170,0.000134325,6.043810515874779e-05,0.789652712
this opportunity,89,115,9.125930665485422e-05,4.0884600548564684e-05,0.7896849322805414
that everyone,60,77,6.15231280819242e-05,2.7374906454256354e-05,0.7900313585719467
notifications click,152,197,0.000155859,7.003709833101951e-05,0.7921424538259744
we accept,64,82,6.562466995405247e-05,2.9152497782454817e-05,0.7928071637574741
message to,294,382,0.000301463,0.000135808,0.7933817206928824
you are,2329,3035,0.002388123,0.001078998,0.7939671202435348
will automatically,58,74,5.9472357145860055e-05,2.6308351657337276e-05,0.7949937770224785
do imp,68,87,6.972621182618076e-05,3.093008911065328e-05,0.7952674538450029
a password,141,182,0.000144579,6.47043243464241e-05,0.7955565626940307
results in,88,113,9.023392118682215e-05,4.01735640172853e-05,0.7956303704205724
the internet,935,1215,0.000958735,0.000431955,0.7960245477577081
is provided,65,83,6.665005542208455e-05,2.950801604809451e-05,0.7963587035329188
warten sie,132,170,0.000135351,6.043810515874779e-05,0.7972013284571013
us dollars,62,79,6.357389901798833e-05,2.808594298553574e-05,0.7975552906225899
f e,52,66,5.3320044337667636e-05,2.346420553221973e-05,0.797682249
address on,52,66,5.3320044337667636e-05,2.346420553221973e-05,0.797682249
are really,146,188,0.000149706,6.683743394026226e-05,0.7982186003020081
no matter,106,136,0.000108691,4.835048412699823e-05,0.7987184662247055
unusual activity,164,211,0.000168163,7.501435404997521e-05,0.7999418369553022
com seus,56,71,5.742158620979592e-05,2.5241796860418197e-05,0.8003320087753999
car ncia,117,150,0.00011997,5.332773984595394e-05,0.8005084464179381
wir ihnen,185,238,0.000189696,8.461334722224691e-05,0.8008409744855552
emails you,322,415,0.000330174,0.00014754,0.8017894590588049
a r,193,248,0.000197899,8.816852987864384e-05,0.8022709725009765
por milhas,77,98,7.895468103846938e-05,3.48407900326899e-05,0.8023733559537549
on every,60,76,6.15231280819242e-05,2.701938818861666e-05,0.802639832
para voc,153,196,0.000156884,6.96815800653798e-05,0.8036754356186131
everyone is,50,63,5.12692734016035e-05,2.2397650735300652e-05,0.8037730703633876
you must,397,511,0.000407078,0.00018167,0.8037780719674047
miss out,105,134,0.000107665,4.7639447595718846e-05,0.8038392379000818
again and,57,72,5.8446971677827984e-05,2.559731512605789e-05,0.8042744072797792
account unusual,157,201,0.000160986,7.145917139357828e-05,0.8044836891060079
que la,133,170,0.000136376,6.043810515874779e-05,0.8046933895697174
you did,202,259,0.000207128,9.207923080068046e-05,0.80470155
1:00 AM,109,139,0.000111767,4.941703892391732e-05,0.8049946932628481
this example,78,99,7.998006650650145e-05,3.51963082983296e-05,0.8052458989521678
get my,78,99,7.998006650650145e-05,3.51963082983296e-05,0.8052458989521678
to achieve,137,175,0.000140478,6.221569648694626e-05,0.8055902463292551
good morning,54,68,5.537081527373178e-05,2.4175242063499116e-05,0.8060905110982083
best of,134,171,0.000137402,6.0793623424387484e-05,0.8063598063990304
n e,141,180,0.000144579,6.399328781514472e-05,0.8064373054177428
my wife,82,104,8.408160837862974e-05,3.6973899626528064e-05,0.8067118226605298
guten tag,117,149,0.00011997,5.2972221580314244e-05,0.8070739066086139
2 0,170,217,0.000174316,7.714746364381336e-05,0.8079897751442416
will contain,128,163,0.000131249,5.794947729926994e-05,0.8080083193875067
i l,121,154,0.000124072,5.474981290851271e-05,0.8080126517458432
the thing,72,91,7.382775369830904e-05,3.235216217321205e-05,0.8080662518699745
as discussed,167,213,0.000171239,7.572539058125459e-05,0.808652523
a man,111,141,0.000113818,5.01280754551967e-05,0.809012642
fax numbers,97,123,9.946239039911079e-05,4.3728746673682226e-05,0.8091670353376995
auf ein,83,105,8.510699384666181e-05,3.732941789216776e-05,0.8093729449455791
ready for,83,105,8.510699384666181e-05,3.732941789216776e-05,0.8093729449455791
millions of,221,282,0.00022661,0.000100256,0.809981012
u r,179,228,0.000183544,8.105816456584998e-05,0.8104595910231854
umfrage teil,66,83,6.767544089011662e-05,2.950801604809451e-05,0.8114021815805511
tell you,187,238,0.000191747,8.461334722224691e-05,0.8115376797701205
100 orders,59,74,6.0497742613892126e-05,2.6308351657337276e-05,0.8118078917529866
para realizar,59,74,6.0497742613892126e-05,2.6308351657337276e-05,0.8118078917529866
and get,284,362,0.000291209,0.000128698,0.8122652374174616
to locate,52,65,5.3320044337667636e-05,2.3108687266580038e-05,0.8123210564443436
to avoid,256,326,0.000262499,0.000115899,0.8127384320442147
purchase of,63,79,6.45992844860204e-05,2.808594298553574e-05,0.8133097901146564
hier oder,81,102,8.305622291059767e-05,3.626286309524868e-05,0.8134886921023103
und best,81,102,8.305622291059767e-05,3.626286309524868e-05,0.8134886921023103
7 1,56,70,5.742158620979592e-05,2.4886278594778505e-05,0.8139724040840761
platform windows,154,195,0.000157909,6.932606179974011e-05,0.8151915371198523
dear phishing,60,75,6.15231280819242e-05,2.666386992297697e-05,0.8154093107042568
the subject,557,709,0.00057114,0.000252062,0.8157469047309319
helvetica sansserif,64,80,6.562466995405247e-05,2.8441461251175432e-05,0.8166710011690348
be completed,75,94,7.690391010240524e-05,3.341871697013113e-05,0.8168756311055115
you no,382,485,0.000391697,0.000172426,0.8172858911414685
a 20,61,76,6.254851354995626e-05,2.701938818861666e-05,0.8189069012570931
an andere,50,62,5.12692734016035e-05,2.204213246966096e-05,0.8190843051081691
alle nicht,50,62,5.12692734016035e-05,2.204213246966096e-05,0.8190843051081691
gutscheine an,50,62,5.12692734016035e-05,2.204213246966096e-05,0.8190843051081691
unter tausenden,50,62,5.12692734016035e-05,2.204213246966096e-05,0.8190843051081691
your name,765,971,0.00078442,0.000345208,0.8191780256512251
kostenlos teil,65,81,6.665005542208455e-05,2.8796979516815125e-05,0.8199411439857285
the age,65,81,6.665005542208455e-05,2.8796979516815125e-05,0.8199411439857285
will come,232,293,0.000237889,0.000104167,0.8204526489691064
the bank,195,246,0.00019995,8.745749334736445e-05,0.8205348128233695
claim your,259,327,0.000265575,0.000116254,0.8213084608248908
a position,92,115,9.433546305895043e-05,4.0884600548564684e-05,0.822483631
it takes,107,134,0.000109716,4.7639447595718846e-05,0.8225356970355657
of this,2210,2797,0.002266102,0.000994385,0.8231284077862128
r einen,51,63,5.2294658869635565e-05,2.2397650735300652e-05,0.8232004959293857
email address,1880,2378,0.001927725,0.000845422,0.823595708
ask you,70,87,7.17769827622449e-05,3.093008911065328e-05,0.8238509368262011
and make,153,192,0.000156884,6.825950700282103e-05,0.8240000171340405
and please,55,68,5.639620074176385e-05,2.4175242063499116e-05,0.8241170581753126
zeit mehr,55,68,5.639620074176385e-05,2.4175242063499116e-05,0.8241170581753126
practice of,338,426,0.00034658,0.000151451,0.8241538860047655
desire to,59,73,6.0497742613892126e-05,2.5952833391697583e-05,0.8249120417170204
to gain,63,78,6.45992844860204e-05,2.7730424719896047e-05,0.825608133
gratulieren ihnen,67,83,6.870082635814869e-05,2.950801604809451e-05,0.8262227032928129
you in,408,513,0.000418357,0.000182381,0.8271579835692834
that your,324,407,0.000332225,0.000144696,0.8272958053655206
secure and,56,69,5.742158620979592e-05,2.4530760329138812e-05,0.827801436
key to,83,103,8.510699384666181e-05,3.661838136088837e-05,0.8280978405595469
verlieren sie,83,103,8.510699384666181e-05,3.661838136088837e-05,0.8280978405595469
32 pm,168,210,0.000172265,7.465883578433551e-05,0.8285865897151606
17 am,168,210,0.000172265,7.465883578433551e-05,0.8285865897151606
ist ihre,64,79,6.562466995405247e-05,2.808594298553574e-05,0.8288199301378057
search for,149,186,0.000152782,6.612639740898288e-05,0.8289614714525219
3 5,126,157,0.000129199,5.5816367705431786e-05,0.8292362906720083
always provide,68,84,6.972621182618076e-05,2.9863534313734203e-05,0.8292408836626511
days to,68,84,6.972621182618076e-05,2.9863534313734203e-05,0.8292408836626511
gewinnen die,72,89,7.382775369830904e-05,3.164112564193267e-05,0.8296158388299476
also worauf,76,94,7.792929557043731e-05,3.341871697013113e-05,0.8299519445619312
while you,76,94,7.792929557043731e-05,3.341871697013113e-05,0.8299519445619312
market is,53,65,5.434542980569971e-05,2.3108687266580038e-05,0.8310218437061639
would you,233,291,0.000238915,0.000103456,0.8315197569765996
apply for,104,129,0.00010664,4.586185626752038e-05,0.8315891043273139
your reward,65,80,6.665005542208455e-05,2.8441461251175432e-05,0.831944246
have just,93,115,9.53608485269825e-05,4.0884600548564684e-05,0.8331817528098782
account to,50,61,5.12692734016035e-05,2.1686614204021267e-05,0.8346336238457791
auf hier,54,66,5.537081527373178e-05,2.346420553221973e-05,0.8347405143233951
tigen click,54,66,5.537081527373178e-05,2.346420553221973e-05,0.8347405143233951
cash the,58,71,5.9472357145860055e-05,2.5241796860418197e-05,0.8348329142994715
date tue,66,81,6.767544089011662e-05,2.8796979516815125e-05,0.8349846220333607
und nehmen,66,81,6.767544089011662e-05,2.8796979516815125e-05,0.8349846220333607
decide to,90,111,9.228469212288629e-05,3.9462527486005913e-05,0.8352797242781008
you receive,549,684,0.000562937,0.000243174,0.837058765
the hottest,79,97,8.100545197453353e-05,3.448527176705021e-05,0.8376680019548374
just to,172,213,0.000176366,7.572539058125459e-05,0.8379843973214491
tomorrow morning,168,208,0.000172265,7.394779925305613e-05,0.8380289600861492
chance sie,63,77,6.45992844860204e-05,2.7374906454256354e-05,0.8380596096354238
o nico,63,77,6.45992844860204e-05,2.7374906454256354e-05,0.8380596096354238
want the,63,77,6.45992844860204e-05,2.7374906454256354e-05,0.8380596096354238
h o,59,72,6.0497742613892126e-05,2.559731512605789e-05,0.8381901930908848
r d,140,173,0.000143554,6.150465995566687e-05,0.8384117884159058
werden alle,51,62,5.2294658869635565e-05,2.204213246966096e-05,0.8385117306741671
share of,96,118,9.843700493107872e-05,4.195115534548376e-05,0.83946078
0 important,92,113,9.433546305895043e-05,4.01735640172853e-05,0.839605461
to visit,84,103,8.613237931469388e-05,3.661838136088837e-05,0.8399357665897067
b the,76,93,7.792929557043731e-05,3.306319870449144e-05,0.8403348743040597
s rie,121,149,0.000124072,5.2972221580314244e-05,0.8404172071512956
