ngram,phish_count,clean_count,phish_freq,clean_freq,phish_score
estamos,69,138,3.04E-05,2.08E-05,0.36452828
realidade,69,138,3.04E-05,2.08E-05,0.36452828
indiv,104,209,4.58E-05,3.15E-05,0.364661087
exactly,316,639,0.000139091,9.63E-05,0.364929756
actual,282,570,0.000124125,8.59E-05,0.364979084
ele,783,1586,0.000344645,0.000238911,0.365146094
reports,779,1577,0.000342885,0.000237555,0.365706327
mesmo,521,1054,0.000229323,0.000158772,0.365738283
pensamento,80,160,3.52E-05,2.41E-05,0.36646645
gewinnen,162,326,7.13E-05,4.91E-05,0.36673018
iro,82,164,3.61E-05,2.47E-05,0.366764817
meu,168,338,7.39E-05,5.09E-05,0.367164039
caso,293,591,0.000128967,8.90E-05,0.367174032
numbers,474,957,0.000208636,0.00014416,0.367536122
wenn,308,621,0.000135569,9.35E-05,0.367748104
mercado,91,182,4.01E-05,2.74E-05,0.367950001
brasil,93,186,4.09E-05,2.80E-05,0.368183132
mesmos,50,99,2.20E-05,1.49E-05,0.368699819
ordem,50,99,2.20E-05,1.49E-05,0.368699819
unable,247,497,0.000108719,7.49E-05,0.368948993
hier,711,1434,0.000312954,0.000216014,0.36928442
front,205,412,9.02E-05,6.21E-05,0.369287168
effort,263,529,0.000115762,7.97E-05,0.369559313
frente,55,109,2.42E-05,1.64E-05,0.36960489
quando,637,1284,0.000280382,0.000193418,0.369700963
crian,109,218,4.80E-05,3.28E-05,0.369747882
diferente,56,111,2.46E-05,1.67E-05,0.369767352
das,1231,2483,0.000541837,0.000374032,0.369796611
ap,219,440,9.64E-05,6.63E-05,0.369906203
apr,57,113,2.51E-05,1.70E-05,0.369924358
lise,60,119,2.64E-05,1.79E-05,0.370365252
opened,65,129,2.86E-05,1.94E-05,0.371013041
nenhuma,65,129,2.86E-05,1.94E-05,0.371013041
janeiro,68,135,2.99E-05,2.03E-05,0.371357638
eles,263,528,0.000115762,7.95E-05,0.371427989
living,211,423,9.29E-05,6.37E-05,0.371887207
prior,286,574,0.000125886,8.65E-05,0.372039235
nenhum,77,153,3.39E-05,2.30E-05,0.372235472
capitalfm,156,312,6.87E-05,4.70E-05,0.372520727
received,1293,2601,0.000569127,0.000391807,0.372539023
club,163,326,7.17E-05,4.91E-05,0.372799195
engine,97,193,4.27E-05,2.91E-05,0.37361791
casa,101,201,4.45E-05,3.03E-05,0.373830313
comme,149,297,6.56E-05,4.47E-05,0.375504555
details,1270,2547,0.000559003,0.000383673,0.375548406
rio,759,1521,0.000334081,0.000229119,0.375775651
start,1126,2256,0.00049562,0.000339838,0.376418973
five,423,846,0.000186188,0.000127439,0.376656511
only,3771,7555,0.001659843,0.001138064,0.377118005
anos,288,575,0.000126766,8.66E-05,0.377232412
market,1226,2454,0.000539636,0.000369664,0.377450765
matter,441,881,0.00019411,0.000132711,0.377882226
possui,54,106,2.38E-05,1.60E-05,0.378275465
ing,56,110,2.46E-05,1.66E-05,0.37830431
mitmachen,60,118,2.64E-05,1.78E-05,0.378356442
stars,61,120,2.68E-05,1.81E-05,0.378368446
organiza,63,124,2.77E-05,1.87E-05,0.37839135
lei,69,136,3.04E-05,2.05E-05,0.378452352
realmente,75,148,3.30E-05,2.23E-05,0.378503884
cidade,76,150,3.35E-05,2.26E-05,0.378511705
spin,76,150,3.35E-05,2.26E-05,0.378511705
solve,80,158,3.52E-05,2.38E-05,0.378541087
certo,81,160,3.57E-05,2.41E-05,0.378547992
min,101,200,4.45E-05,3.01E-05,0.378658011
truly,132,262,5.81E-05,3.95E-05,0.37876378
qual,209,416,9.20E-05,6.27E-05,0.378892214
turn,266,530,0.000117083,7.98E-05,0.378939804
section,686,1367,0.00030195,0.000205921,0.38122905
potential,516,1027,0.000227122,0.000154704,0.381923061
pol,151,299,6.65E-05,4.50E-05,0.382073961
black,303,602,0.000133368,9.07E-05,0.382241819
my,5429,10822,0.002389628,0.001630196,0.382242404
availability,142,281,6.25E-05,4.23E-05,0.382258762
quer,112,221,4.93E-05,3.33E-05,0.383085419
efetuar,110,217,4.84E-05,3.27E-05,0.383156269
shareholder,108,213,4.75E-05,3.21E-05,0.383229694
alguma,95,187,4.18E-05,2.82E-05,0.383780728
wallet,477,947,0.000209956,0.000142653,0.384246845
dar,86,169,3.79E-05,2.55E-05,0.384257536
strategic,84,165,3.70E-05,2.49E-05,0.384377039
67,82,161,3.61E-05,2.43E-05,0.384502229
rico,79,155,3.48E-05,2.33E-05,0.3847016
plans,338,670,0.000148774,0.000100927,0.384871301
dele,76,149,3.35E-05,2.24E-05,0.384916298
happy,478,948,0.000210396,0.000142804,0.385283104
pessoa,150,296,6.60E-05,4.46E-05,0.385392239
linhas,70,137,3.08E-05,2.06E-05,0.385399336
ajuda,67,131,2.95E-05,1.97E-05,0.385672337
problemas,67,131,2.95E-05,1.97E-05,0.385672337
aside,67,131,2.95E-05,1.97E-05,0.385672337
ideia,62,121,2.73E-05,1.82E-05,0.386184173
recognized,61,119,2.68E-05,1.79E-05,0.386296283
ningu,60,117,2.64E-05,1.76E-05,0.386412007
modo,266,526,0.000117083,7.92E-05,0.38642153
diese,314,621,0.00013821,9.35E-05,0.386901381
comum,56,109,2.46E-05,1.64E-05,0.386914775
controle,55,107,2.42E-05,1.61E-05,0.387051484
minister,55,107,2.42E-05,1.61E-05,0.387051484
poderia,111,218,4.89E-05,3.28E-05,0.387562249
comply,51,99,2.24E-05,1.49E-05,0.387649864
produced,109,214,4.80E-05,3.22E-05,0.387714713
rela,167,329,7.35E-05,4.96E-05,0.387735122
sido,157,309,6.91E-05,4.65E-05,0.388278753
pois,151,297,6.65E-05,4.47E-05,0.388639144
dies,98,192,4.31E-05,2.89E-05,0.388662498
ausgew,146,287,6.43E-05,4.32E-05,0.38896186
auf,551,1089,0.000242528,0.000164044,0.389020417
fire,92,180,4.05E-05,2.71E-05,0.389273174
name,2754,5450,0.0012122,0.000820973,0.389309468
device,384,758,0.000169021,0.000114183,0.389401799
pouco,139,273,6.12E-05,4.11E-05,0.38945224
toda,138,271,6.07E-05,4.08E-05,0.38952631
credit,1340,2650,0.000589814,0.000399189,0.389565435
purposes,181,356,7.97E-05,5.36E-05,0.389827876
furthermore,86,168,3.79E-05,2.53E-05,0.38996732
web,2476,4896,0.001089836,0.00073752,0.390051377
fosse,85,166,3.74E-05,2.50E-05,0.390092341
fantastic,83,162,3.65E-05,2.44E-05,0.390351231
mas,967,1910,0.000425635,0.000287717,0.390480438
consumers,81,158,3.57E-05,2.38E-05,0.390622629
cio,205,403,9.02E-05,6.07E-05,0.391019885
modem,74,144,3.26E-05,2.17E-05,0.391685315
officers,73,142,3.21E-05,2.14E-05,0.391853366
nacional,71,138,3.13E-05,2.08E-05,0.392203319
estado,144,282,6.34E-05,4.25E-05,0.392555709
floodgate,144,282,6.34E-05,4.25E-05,0.392555709
ultimate,105,205,4.62E-05,3.09E-05,0.392750682
favorite,103,201,4.53E-05,3.03E-05,0.393011524
duas,139,272,6.12E-05,4.10E-05,0.393034695
just,3335,6574,0.001467933,0.000990289,0.393285302
outra,171,335,7.53E-05,5.05E-05,0.393372386
estes,63,122,2.77E-05,1.84E-05,0.393819176
5,4711,9278,0.002073593,0.001397612,0.394284478
prova,61,118,2.68E-05,1.78E-05,0.394287474
real,822,1617,0.000361811,0.00024358,0.394338974
cont,60,116,2.64E-05,1.75E-05,0.394532991
once,884,1738,0.000389101,0.000261808,0.394984557
filhos,58,112,2.55E-05,1.69E-05,0.395048661
precisa,89,173,3.92E-05,2.61E-05,0.395160078
minute,336,659,0.000147894,9.93E-05,0.395366734
fa,146,285,6.43E-05,4.29E-05,0.395796258
casino,229,448,0.000100797,6.75E-05,0.396354959
sempre,228,446,0.000100356,6.72E-05,0.396430473
solu,53,102,2.33E-05,1.54E-05,0.39650254
experi,111,216,4.89E-05,3.25E-05,0.396505314
saved,52,100,2.29E-05,1.51E-05,0.396825749
province,52,100,2.29E-05,1.51E-05,0.396825749
portanto,107,208,4.71E-05,3.13E-05,0.397147631
we,12585,24718,0.005539411,0.003723451,0.397149278
tra,51,98,2.24E-05,1.48E-05,0.397161203
pequena,51,98,2.24E-05,1.48E-05,0.397161203
member,434,850,0.000191029,0.000128042,0.397513105
estou,74,143,3.26E-05,2.15E-05,0.398345858
sobre,543,1063,0.000239007,0.000160127,0.398471982
losing,98,190,4.31E-05,2.86E-05,0.398782072
e,13470,26405,0.005928953,0.003977576,0.399092272
faster,172,335,7.57E-05,5.05E-05,0.399127073
rate,620,1213,0.000272899,0.000182723,0.399330781
enquanto,141,274,6.21E-05,4.13E-05,0.399940394
getting,450,879,0.000198072,0.00013241,0.400238134
da,3408,6671,0.001500065,0.001004901,0.400291019
corporations,67,129,2.95E-05,1.94E-05,0.400309765
successfully,111,215,4.89E-05,3.24E-05,0.401007018
de,19488,38128,0.008577835,0.005743496,0.401055845
ria,478,933,0.000210396,0.000140545,0.401120612
nio,179,348,7.88E-05,5.24E-05,0.401162659
universo,87,168,3.83E-05,2.53E-05,0.401232264
350,63,121,2.77E-05,1.82E-05,0.401623273
oder,241,469,0.000106079,7.06E-05,0.401785114
encourage,390,760,0.000171662,0.000114484,0.402203295
sec,212,412,9.33E-05,6.21E-05,0.402501479
alcan,60,115,2.64E-05,1.73E-05,0.402720465
durante,167,324,7.35E-05,4.88E-05,0.402744178
hist,167,324,7.35E-05,4.88E-05,0.402744178
roll,102,197,4.49E-05,2.97E-05,0.402919134
dois,205,398,9.02E-05,6.00E-05,0.403300874
printing,79,152,3.48E-05,2.29E-05,0.403435936
lugar,118,228,5.19E-05,3.43E-05,0.403972543
holdings,77,148,3.39E-05,2.23E-05,0.404057228
grupo,96,185,4.23E-05,2.79E-05,0.404390941
movimento,116,224,5.11E-05,3.37E-05,0.404398226
tanto,115,222,5.06E-05,3.34E-05,0.404616583
foram,174,337,7.66E-05,5.08E-05,0.404700966
certeza,54,103,2.38E-05,1.55E-05,0.405270459
existe,73,140,3.21E-05,2.11E-05,0.405400178
completamente,52,99,2.29E-05,1.49E-05,0.406247474
isso,588,1142,0.000258814,0.000172028,0.406514101
promoting,51,97,2.24E-05,1.46E-05,0.406763876
centro,51,97,2.24E-05,1.46E-05,0.406763876
filho,51,97,2.24E-05,1.46E-05,0.406763876
dif,87,167,3.83E-05,2.52E-05,0.406974837
ter,523,1014,0.000230204,0.000152746,0.407995776
aqui,347,672,0.000152735,0.000101228,0.40802557
improve,170,328,7.48E-05,4.94E-05,0.40828671
thank,1273,2470,0.000560323,0.000372074,0.408520625
melden,64,122,2.82E-05,1.84E-05,0.40902353
seis,64,122,2.82E-05,1.84E-05,0.40902353
introducing,64,122,2.82E-05,1.84E-05,0.40902353
32,469,908,0.000206435,0.000136779,0.409169743
accounts,297,574,0.000130727,8.65E-05,0.409487628
espa,95,182,4.18E-05,2.74E-05,0.409941267
vai,94,180,4.14E-05,2.71E-05,0.410266493
delete,191,368,8.41E-05,5.54E-05,0.410399944
dos,1379,2670,0.00060698,0.000402201,0.410706436
assim,429,829,0.000188829,0.000124878,0.410806089
aten,108,207,4.75E-05,3.12E-05,0.410927378
apologies,76,145,3.35E-05,2.18E-05,0.410952916
rodrigofp,139,267,6.12E-05,4.02E-05,0.411142048
criar,59,112,2.60E-05,1.69E-05,0.411504006
suas,370,714,0.000162859,0.000107555,0.411750327
address,4233,8189,0.001863197,0.001233568,0.412108807
necessary,379,731,0.000166821,0.000110116,0.41232235
om,340,655,0.000149654,9.87E-05,0.413149571
postage,71,135,3.13E-05,2.03E-05,0.413162813
own,1161,2242,0.000511026,0.000337729,0.413175129
futuro,85,162,3.74E-05,2.44E-05,0.413534788
ent,217,417,9.55E-05,6.28E-05,0.413695503
depois,244,469,0.000107399,7.06E-05,0.414041576
tamb,416,801,0.000183106,0.00012066,0.414280586
beste,83,158,3.65E-05,2.38E-05,0.414356445
vida,411,791,0.000180906,0.000119154,0.414713687
sofort,53,100,2.33E-05,1.51E-05,0.415083793
caracter,53,100,2.33E-05,1.51E-05,0.415083793
ve,783,1508,0.000344645,0.000227161,0.415361373
protection,220,422,9.68E-05,6.36E-05,0.415550987
helps,122,233,5.37E-05,3.51E-05,0.415603927
sito,52,98,2.29E-05,1.48E-05,0.415758812
100,218,418,9.60E-05,6.30E-05,0.415887961
os,3246,6255,0.001428759,0.000942236,0.415944642
einstein,314,603,0.00013821,9.08E-05,0.415999588
highly,254,487,0.000111801,7.34E-05,0.416698997
poss,185,354,8.14E-05,5.33E-05,0.416949004
causa,77,146,3.39E-05,2.20E-05,0.417074985
stored,63,119,2.77E-05,1.79E-05,0.417416592
energia,102,194,4.49E-05,2.92E-05,0.417760719
jederzeit,75,142,3.30E-05,2.14E-05,0.418076845
ne,372,713,0.000163739,0.000107404,0.418496986
pio,113,215,4.97E-05,3.24E-05,0.41850958
dizer,113,215,4.97E-05,3.24E-05,0.41850958
teria,87,165,3.83E-05,2.49E-05,0.41855987
directories,74,140,3.26E-05,2.11E-05,0.418597874
wild,61,115,2.68E-05,1.73E-05,0.418651497
share,926,1777,0.000407588,0.000267682,0.419177445
fica,98,186,4.31E-05,2.80E-05,0.419333718
deste,85,161,3.74E-05,2.43E-05,0.419482285
image,374,716,0.00016462,0.000107856,0.419666373
conversion,58,109,2.55E-05,1.64E-05,0.420660778
tico,144,274,6.34E-05,4.13E-05,0.420663389
sistema,204,389,8.98E-05,5.86E-05,0.42095778
taxes,94,178,4.14E-05,2.68E-05,0.421040227
sansserif,152,289,6.69E-05,4.35E-05,0.421842733
volta,56,105,2.46E-05,1.58E-05,0.422117759
sentido,91,172,4.01E-05,2.59E-05,0.422418286
0px,126,239,5.55E-05,3.60E-05,0.422554841
release,420,802,0.000184867,0.000120811,0.422560894
rios,337,643,0.000148334,9.69E-05,0.422649252
affiliates,55,103,2.42E-05,1.55E-05,0.422885262
confident,78,147,3.43E-05,2.21E-05,0.42308083
lhes,54,101,2.38E-05,1.52E-05,0.423680665
talvez,134,254,5.90E-05,3.83E-05,0.42378131
geral,122,231,5.37E-05,3.48E-05,0.423984855
wireless,167,317,7.35E-05,4.78E-05,0.424142662
imagine,167,317,7.35E-05,4.78E-05,0.424142662
made,1424,2720,0.000626788,0.000409733,0.424257855
isto,154,292,6.78E-05,4.40E-05,0.424627153
negotiations,75,141,3.30E-05,2.12E-05,0.424827311
pas,198,376,8.72E-05,5.66E-05,0.424848761
woche,63,118,2.77E-05,1.78E-05,0.425407782
durch,63,118,2.77E-05,1.78E-05,0.425407782
wire,74,139,3.26E-05,2.09E-05,0.425440726
quase,128,242,5.63E-05,3.65E-05,0.425887322
joined,95,179,4.18E-05,2.70E-05,0.425972521
attractive,62,116,2.73E-05,1.75E-05,0.426145231
conhecimento,83,156,3.65E-05,2.35E-05,0.426578663
this,21738,41458,0.009568194,0.006245118,0.426588806
entrega,61,114,2.68E-05,1.72E-05,0.42690656
regret,50,93,2.20E-05,1.40E-05,0.427174091
sele,50,93,2.20E-05,1.40E-05,0.427174091
dentro,113,213,4.97E-05,3.21E-05,0.427574245
algu,102,192,4.49E-05,2.89E-05,0.427778912
melhor,196,371,8.63E-05,5.59E-05,0.427965431
longer,657,1248,0.000289185,0.000187995,0.428796709
deleted,89,167,3.92E-05,2.52E-05,0.429131031
encontrar,68,127,2.99E-05,1.91E-05,0.429497296
resultado,78,146,3.43E-05,2.20E-05,0.429610892
outro,238,450,0.000104758,6.78E-05,0.43014263
leis,57,106,2.51E-05,1.60E-05,0.430215497
esses,166,313,7.31E-05,4.71E-05,0.430653971
dez,56,104,2.46E-05,1.57E-05,0.431115604
une,437,827,0.00019235,0.000124577,0.431582171
bem,270,510,0.000118843,7.68E-05,0.431721267
par,348,658,0.000153176,9.91E-05,0.431729881
commentary,65,121,2.86E-05,1.82E-05,0.431804266
hlt,162,305,7.13E-05,4.59E-05,0.43194264
code,1373,2602,0.000604339,0.000391958,0.43208643
pessoal,64,119,2.82E-05,1.79E-05,0.432620945
stopped,64,119,2.82E-05,1.79E-05,0.432620945
bo,54,100,2.38E-05,1.51E-05,0.433014449
gotten,73,136,3.21E-05,2.05E-05,0.433057102
happen,244,460,0.000107399,6.93E-05,0.433144821
novas,81,151,3.57E-05,2.27E-05,0.434070362
como,1726,3265,0.000759716,0.000491831,0.434094486
recht,62,115,2.73E-05,1.73E-05,0.434332705
qualquer,248,467,0.00010916,7.03E-05,0.434367032
regi,71,132,3.13E-05,1.99E-05,0.434571029
acordo,71,132,3.13E-05,1.99E-05,0.434571029
nosso,191,359,8.41E-05,5.41E-05,0.434716367
te,846,1598,0.000372375,0.000240718,0.434810865
concluir,52,96,2.29E-05,1.45E-05,0.435057265
hallo,244,459,0.000107399,6.91E-05,0.435290107
weeks,627,1183,0.00027598,0.000178204,0.435422107
tarde,79,147,3.48E-05,2.21E-05,0.435461531
sistemas,88,164,3.87E-05,2.47E-05,0.435542567
meta,51,94,2.24E-05,1.42E-05,0.436137881
arte,60,111,2.64E-05,1.67E-05,0.436157643
wallets,69,128,3.04E-05,1.93E-05,0.436172415
disso,114,213,5.02E-05,3.21E-05,0.436211973
delivered,167,313,7.35E-05,4.71E-05,0.436579145
expert,122,228,5.37E-05,3.43E-05,0.436689436
russia,345,649,0.000151855,9.78E-05,0.436761932
abaixo,175,328,7.70E-05,4.94E-05,0.436897379
sitting,59,109,2.60E-05,1.64E-05,0.437116122
tulo,112,209,4.93E-05,3.15E-05,0.437240878
informationen,50,92,2.20E-05,1.39E-05,0.437261079
emocional,50,92,2.20E-05,1.39E-05,0.437261079
diferen,85,158,3.74E-05,2.38E-05,0.437540003
natureza,120,224,5.28E-05,3.37E-05,0.437659268
efeito,67,124,2.95E-05,1.87E-05,0.437869067
heres,93,173,4.09E-05,2.61E-05,0.438052022
auch,84,156,3.70E-05,2.35E-05,0.438237625
contacts,118,220,5.19E-05,3.31E-05,0.438662343
consci,57,105,2.51E-05,1.58E-05,0.439133103
joint,134,250,5.90E-05,3.77E-05,0.439247222
todos,466,875,0.000205114,0.000131808,0.439530442
edge,99,184,4.36E-05,2.77E-05,0.439693614
responda,56,103,2.46E-05,1.55E-05,0.440195147
detalhes,81,150,3.57E-05,2.26E-05,0.440434198
per,1289,2421,0.000567366,0.000364693,0.440972139
pessoas,329,616,0.000144813,9.28E-05,0.441236853
hora,63,116,2.77E-05,1.75E-05,0.44158433
practically,63,116,2.77E-05,1.75E-05,0.44158433
revealed,79,146,3.48E-05,2.20E-05,0.441991593
hence,120,223,5.28E-05,3.36E-05,0.442004485
exemplo,192,358,8.45E-05,5.39E-05,0.442615775
sans,78,144,3.43E-05,2.17E-05,0.442800348
nossa,199,371,8.76E-05,5.59E-05,0.44298284
dvds,53,97,2.33E-05,1.46E-05,0.443619529
equipment,165,307,7.26E-05,4.62E-05,0.443643103
uma,3031,5679,0.001334124,0.000855469,0.443961841
trusted,124,230,5.46E-05,3.46E-05,0.444167418
128,60,110,2.64E-05,1.66E-05,0.444694601
vel,870,1627,0.000382939,0.000245087,0.444799592
card,900,1683,0.000396144,0.000253522,0.444909455
dados,99,183,4.36E-05,2.76E-05,0.444952951
werden,224,417,9.86E-05,6.28E-05,0.445120364
seguir,67,123,2.95E-05,1.85E-05,0.445553228
menos,269,501,0.000118403,7.55E-05,0.445615531
prio,113,209,4.97E-05,3.15E-05,0.445953867
stream,82,151,3.61E-05,2.27E-05,0.446007681
outros,306,570,0.000134689,8.59E-05,0.446030095
algumas,128,237,5.63E-05,3.57E-05,0.44620179
tudo,305,568,0.000134249,8.56E-05,0.446255339
tempo,412,768,0.000181346,0.000115689,0.446389499
homem,196,364,8.63E-05,5.48E-05,0.446675627
outras,196,364,8.63E-05,5.48E-05,0.446675627
homens,104,192,4.58E-05,2.89E-05,0.446777905
prov,81,149,3.57E-05,2.24E-05,0.446838792
apenas,340,633,0.000149654,9.54E-05,0.446965734
muitas,126,233,5.55E-05,3.51E-05,0.447284249
growing,270,502,0.000118843,7.56E-05,0.447327123
longo,95,175,4.18E-05,2.64E-05,0.447755311
nada,147,272,6.47E-05,4.10E-05,0.448117767
repair,72,132,3.17E-05,1.99E-05,0.448126533
citizens,72,132,3.17E-05,1.99E-05,0.448126533
meio,191,354,8.41E-05,5.33E-05,0.448485438
parties,138,255,6.07E-05,3.84E-05,0.448882446
tipo,144,266,6.34E-05,4.01E-05,0.449584015
valued,129,238,5.68E-05,3.59E-05,0.449752688
uso,77,141,3.39E-05,2.12E-05,0.450380655
foi,700,1301,0.000308112,0.000195979,0.450605959
quina,55,100,2.42E-05,1.51E-05,0.450629251
desse,120,221,5.28E-05,3.33E-05,0.450751975
lhe,263,487,0.000115762,7.34E-05,0.451215344
excellent,169,312,7.44E-05,4.70E-05,0.451458638
expiration,104,191,4.58E-05,2.88E-05,0.451824892
great,972,1805,0.000427835,0.0002719,0.451966877
media,649,1204,0.000285664,0.000181367,0.452287463
desenvolvimento,75,137,3.30E-05,2.06E-05,0.45229431
nas,308,570,0.000135569,8.59E-05,0.452496919
florida,117,215,5.15E-05,3.24E-05,0.452621655
pelo,461,854,0.000202914,0.000128644,0.452903024
ticas,73,133,3.21E-05,2.00E-05,0.454313624
sendo,114,209,5.02E-05,3.15E-05,0.454591595
journey,86,157,3.79E-05,2.37E-05,0.45502573
12px,85,155,3.74E-05,2.33E-05,0.455929808
freedom,193,355,8.50E-05,5.35E-05,0.456011355
sal,51,92,2.24E-05,1.39E-05,0.456211124
unser,64,116,2.82E-05,1.75E-05,0.456788684
decis,84,153,3.70E-05,2.30E-05,0.456855691
se,3178,5878,0.001398828,0.000885446,0.456884787
grandes,117,214,5.15E-05,3.22E-05,0.457143716
tais,57,103,2.51E-05,1.55E-05,0.457210491
decide,170,312,7.48E-05,4.70E-05,0.457280329
prazo,103,188,4.53E-05,2.83E-05,0.45766613
passado,50,90,2.20E-05,1.36E-05,0.457745526
essa,387,713,0.000170342,0.000107404,0.457792518
65,235,432,0.000103438,6.51E-05,0.457794614
resulting,116,212,5.11E-05,3.19E-05,0.457830103
essas,162,297,7.13E-05,4.47E-05,0.457948656
mundo,319,587,0.000140411,8.84E-05,0.458280718
return,600,1106,0.000264096,0.000166605,0.458482935
es,2782,5137,0.001224525,0.000773823,0.458489098
fato,174,319,7.66E-05,4.81E-05,0.458503334
donation,56,101,2.46E-05,1.52E-05,0.458605352
send,2758,5092,0.001213961,0.000767045,0.45861905
windows,818,1508,0.000360051,0.000227161,0.458967217
enviado,133,243,5.85E-05,3.66E-05,0.459536507
beautiful,158,289,6.95E-05,4.35E-05,0.459997851
pode,563,1036,0.00024781,0.00015606,0.460060489
needed,419,770,0.000184427,0.000115991,0.460566923
away,481,884,0.000211717,0.000133163,0.460904253
posi,188,344,8.28E-05,5.18E-05,0.46096183
luck,118,215,5.19E-05,3.24E-05,0.460970907
pela,470,863,0.000206875,0.00013,0.461740711
rep,60,108,2.64E-05,1.63E-05,0.461990315
segundo,129,235,5.68E-05,3.54E-05,0.462091493
92,110,200,4.84E-05,3.01E-05,0.462216301
novo,147,268,6.47E-05,4.04E-05,0.462577325
food,153,279,6.73E-05,4.20E-05,0.46271428
drive,358,656,0.000157577,9.88E-05,0.462892886
accordance,53,95,2.33E-05,1.43E-05,0.463106018
cria,59,106,2.60E-05,1.60E-05,0.4634015
um,4084,7500,0.001797613,0.001129779,0.464108677
noch,284,519,0.000125005,7.82E-05,0.464591814
passo,58,104,2.55E-05,1.57E-05,0.464861607
featuring,58,104,2.55E-05,1.57E-05,0.464861607
edition,270,493,0.000118843,7.43E-05,0.465179836
sie,3578,6561,0.001574892,0.000988331,0.465547818
assigned,184,335,8.10E-05,5.05E-05,0.465717783
o,23589,43256,0.01038293,0.006515964,0.465850795
todas,273,498,0.000120164,7.50E-05,0.466180478
ponto,165,300,7.26E-05,4.52E-05,0.466214625
muitos,117,212,5.15E-05,3.19E-05,0.466249652
check,1267,2320,0.000557683,0.000349478,0.46628232
lista,57,102,2.51E-05,1.54E-05,0.466373227
rias,229,417,0.000100797,6.28E-05,0.466977065
cie,98,177,4.31E-05,2.67E-05,0.467179951
ainda,353,644,0.000155376,9.70E-05,0.467192679
antes,227,413,9.99E-05,6.22E-05,0.467778497
doesn,115,208,5.06E-05,3.13E-05,0.467803529
significa,109,197,4.80E-05,2.97E-05,0.467893978
seguinte,67,120,2.95E-05,1.81E-05,0.468966471
meios,61,109,2.68E-05,1.64E-05,0.469236097
humana,61,109,2.68E-05,1.64E-05,0.469236097
attract,72,129,3.17E-05,1.94E-05,0.470003106
rebro,83,149,3.65E-05,2.24E-05,0.470572608
passe,60,107,2.64E-05,1.61E-05,0.470751659
caminho,77,138,3.39E-05,2.08E-05,0.470909852
princ,134,242,5.90E-05,3.65E-05,0.470915672
terra,134,242,5.90E-05,3.65E-05,0.470915672
alguns,162,293,7.13E-05,4.41E-05,0.471209759
matem,54,96,2.38E-05,1.45E-05,0.471245965
totally,105,189,4.62E-05,2.85E-05,0.471361758
79,116,209,5.11E-05,3.15E-05,0.471646392
sem,459,834,0.000202033,0.000125631,0.472089394
mais,1915,3487,0.000842906,0.000525272,0.472222954
forte,87,156,3.83E-05,2.35E-05,0.472420456
honor,70,125,3.08E-05,1.88E-05,0.472639555
resposta,81,145,3.57E-05,2.18E-05,0.472875409
que,8535,15538,0.003756764,0.002340601,0.472989117
wells,53,94,2.33E-05,1.42E-05,0.472993534
ou,1872,3406,0.000823979,0.00051307,0.472997926
grande,354,642,0.000155817,9.67E-05,0.473082108
linha,114,205,5.02E-05,3.09E-05,0.473315362
hands,125,225,5.50E-05,3.39E-05,0.473411339
nnen,401,727,0.000176504,0.000109513,0.473858072
gera,58,103,2.55E-05,1.55E-05,0.47394115
nc,69,123,3.04E-05,1.85E-05,0.474016027
heute,233,421,0.000102557,6.34E-05,0.47472714
sich,610,1106,0.000268497,0.000166605,0.474950395
contato,128,230,5.63E-05,3.46E-05,0.475353704
stealth,95,170,4.18E-05,2.56E-05,0.475668493
next,1337,2425,0.000588494,0.000365295,0.47582421
klicken,344,622,0.000151415,9.37E-05,0.475931392
ffa,203,366,8.94E-05,5.51E-05,0.475990161
gen,89,159,3.92E-05,2.40E-05,0.47629889
keep,881,1593,0.000387781,0.000239965,0.478363556
pelos,124,222,5.46E-05,3.34E-05,0.47855893
star,97,173,4.27E-05,2.61E-05,0.479179663
thinkgeek,139,249,6.12E-05,3.75E-05,0.479185612
below,2105,3806,0.000926536,0.000573325,0.479336109
seguran,81,144,3.57E-05,2.17E-05,0.479491883
compreender,60,106,2.64E-05,1.60E-05,0.479590444
nove,65,115,2.86E-05,1.73E-05,0.479952798
em,3991,7212,0.001756678,0.001086396,0.48020796
gica,70,124,3.08E-05,1.87E-05,0.48026512
aos,318,572,0.000139971,8.62E-05,0.480755855
wurden,147,263,6.47E-05,3.96E-05,0.480950841
killed,54,95,2.38E-05,1.43E-05,0.481036674
novos,54,95,2.38E-05,1.43E-05,0.481036674
newest,59,104,2.60E-05,1.57E-05,0.481316952
luz,95,169,4.18E-05,2.55E-05,0.48134586
explica,64,113,2.82E-05,1.70E-05,0.481554999
podemos,105,187,4.62E-05,2.82E-05,0.481637309
rica,79,140,3.48E-05,2.11E-05,0.482093608
drew,79,140,3.48E-05,2.11E-05,0.482093608
700,145,259,6.38E-05,3.90E-05,0.482407717
mastercard,175,313,7.70E-05,4.71E-05,0.482757559
neste,73,129,3.21E-05,1.94E-05,0.483377313
seu,1466,2639,0.000645274,0.000397532,0.483437107
till,78,138,3.43E-05,2.08E-05,0.483445759
sas,88,156,3.87E-05,2.35E-05,0.483559914
somente,93,165,4.09E-05,2.49E-05,0.483608009
ncias,355,637,0.000156257,9.60E-05,0.483623339
faz,128,228,5.63E-05,3.43E-05,0.483841333
parte,287,514,0.000126326,7.74E-05,0.484574603
