ngram,phish_count,clean_count,phish_freq,clean_freq,phish_score
outros,306.0,570.0,0.00013468890823635878,8.586322289866708e-05,0.4460300951724712
algumas,128.0,237.0,5.634045834723505e-05,3.570102425786684e-05,0.4462017903175387
tudo,305.0,568.0,0.00013424874840552102,8.556194843235597e-05,0.4462553392896958
tempo,412.0,768.0,0.0001813458503051628,0.00011568939506346723,0.44638949856653903
homem,196.0,364.0,8.627132684420367e-05,5.483195286862249e-05,0.4466756274076704
outras,196.0,364.0,8.627132684420367e-05,5.483195286862249e-05,0.4466756274076704
homens,104.0,192.0,4.577662240712848e-05,2.892234876586681e-05,0.4467779053479387
prov,81.0,149.0,3.5652946297859676e-05,2.244494774017789e-05,0.4468387917205546
apenas,340.0,633.0,0.0001496543424848431,9.535336858746713e-05,0.4469657339151158
muitas,126.0,233.0,5.54601386855595e-05,3.5098475325244613e-05,0.4472842494838526
growing,270.0,502.0,0.00011884315432619893,7.561989104408926e-05,0.44732712332717844
longo,95.0,175.0,4.181518392958851e-05,2.6361515802222352e-05,0.44775531103592414
nada,147.0,272.0,6.470349513315275e-05,4.097332741831131e-05,0.4481177673716508
repair,72.0,132.0,3.1691507820319716e-05,1.988411477653343e-05,0.44812653305023176
citizens,72.0,132.0,3.1691507820319716e-05,1.988411477653343e-05,0.44812653305023176
meio,191.0,354.0,8.40705276900148e-05,5.332558053706693e-05,0.4484854375223133
parties,138.0,255.0,6.074205665561279e-05,3.841249445466685e-05,0.44888244590623844
tipo,144.0,266.0,6.338301564063943e-05,4.006950401937798e-05,0.44958401461305714
valued,129.0,238.0,5.678061817807282e-05,3.58516614910224e-05,0.4497526882345641
uso,77.0,141.0,3.3892306974508584e-05,2.1239849874933437e-05,0.45038065524837567
foi,700.0,1301.0,0.00030811188158644167,0.00019597904033537874,0.4506059588543913
quina,55.0,100.0,2.4208790696077558e-05,1.5063723315555628e-05,0.4506292513550396
desse,120.0,221.0,5.281917970053286e-05,3.329082852737794e-05,0.4507519751021283
lhe,263.0,487.0,0.00011576203551033451,7.336033254675591e-05,0.45121534415669734
excellent,169.0,312.0,7.438701141158377e-05,4.699881674453356e-05,0.45145863828069716
expiration,104.0,191.0,4.577662240712848e-05,2.8771711532711253e-05,0.45182489166970957
great,972.0,1805.0,0.00042783535557431614,0.0002719002058457791,0.4519668767189109
media,649.0,1204.0,0.0002856637302137152,0.00018136722871928978,0.4522874626974456
desenvolvimento,75.0,137.0,3.301198731283304e-05,2.063730094231121e-05,0.4522943097052553
nas,308.0,570.0,0.00013556922789803434,8.586322289866708e-05,0.45249691920992935
florida,117.0,215.0,5.149870020801954e-05,3.2387005128444605e-05,0.45262165508319174
pelo,461.0,854.0,0.00020291368201621373,0.0001286441971148451,0.4529030240267079
ticas,73.0,133.0,3.2131667651157485e-05,2.003475200968899e-05,0.45431362407328985
sendo,114.0,209.0,5.0178220715506215e-05,3.1483181729511264e-05,0.45459159474869654
journey,86.0,157.0,3.785374545204855e-05,2.3650045605422337e-05,0.4550257295932976
12px,85.0,155.0,3.7413585621210775e-05,2.3348771139111226e-05,0.45592980755415724
freedom,193.0,355.0,8.495084735169035e-05,5.347621777022248e-05,0.4560113551956661
sal,51.0,92.0,2.2448151372726463e-05,1.3858625450311178e-05,0.4562111240331056
unser,64.0,116.0,2.8170229173617525e-05,1.747391904604453e-05,0.4567886842192784
decis,84.0,153.0,3.6973425790373e-05,2.304749667280011e-05,0.4568556910960747
se,3178.0,5878.0,0.0013988279424024452,0.0008854456564883599,0.4568847873290655
grandes,117.0,214.0,5.149870020801954e-05,3.223636789528905e-05,0.4571437164264592
tais,57.0,103.0,2.5089110357753107e-05,1.55156350150223e-05,0.45721049068547903
decide,170.0,312.0,7.482717124242155e-05,4.699881674453356e-05,0.45728032863106827
prazo,103.0,188.0,4.53364625762907e-05,2.8319799833244582e-05,0.45766612977448784
passado,50.0,90.0,2.200799154188869e-05,1.3557350984000067e-05,0.4577455256187181
essa,387.0,713.0,0.00017034185453421847,0.00010740434723991163,0.4577925182952096
65,235.0,432.0,0.00010343756024687685,6.507528472320032e-05,0.4577946136533436
resulting,116.0,212.0,5.105854037718176e-05,3.193509342897793e-05,0.4578301029971806
essas,162.0,297.0,7.130589259571935e-05,4.473925824720022e-05,0.4579486561165394
mundo,319.0,587.0,0.00014041098603724984,8.842405586231154e-05,0.45828071797404585
return,600.0,1106.0,0.0002640958985026643,0.00016660477987004527,0.4584829345128449
es,2782.0,5137.0,0.0012245246493906867,0.0007738234667200927,0.4584890979786473
fato,174.0,319.0,7.658781056577264e-05,4.805327737662246e-05,0.4585033336770481
donation,56.0,101.0,2.4648950526915334e-05,1.5214360548711186e-05,0.45860535245521616
send,2758.0,5092.0,0.0012139608134505802,0.0007670447912280926,0.4586190495918882
windows,818.0,1508.0,0.000360050741625299,0.00022716094759857888,0.45896721653740735
enviado,133.0,243.0,5.854125750142392e-05,3.660484765680018e-05,0.4595365065157765
beautiful,158.0,289.0,6.954525327236826e-05,4.353416038195577e-05,0.4599978505698145
pode,563.0,1036.0,0.0002478099847616667,0.00015606017354915632,0.4600604888060255
needed,419.0,770.0,0.00018442696912102723,0.00011599066952977835,0.4605669230585137
away,481.0,884.0,0.0002117168786329692,0.00013316331410951176,0.46090425335790103
posi,188.0,344.0,8.275004819750148e-05,5.1819208205511364e-05,0.46096182987048295
luck,118.0,215.0,5.193886003885731e-05,3.2387005128444605e-05,0.460970907223822
pela,470.0,863.0,0.0002068751204937537,0.00012999993221324507,0.4617407114132878
rep,60.0,108.0,2.640958985026643e-05,1.626882118080008e-05,0.4619903150715807
segundo,129.0,235.0,5.678061817807282e-05,3.539974979155573e-05,0.4620914930445288
92,110.0,200.0,4.8417581392155116e-05,3.0127446631111257e-05,0.4622163011860234
novo,147.0,268.0,6.470349513315275e-05,4.037077848568909e-05,0.46257732451489936
food,153.0,279.0,6.734445411817939e-05,4.202778805040021e-05,0.4627142797172321
drive,358.0,656.0,0.00015757721943992302,9.881802495004493e-05,0.46289288584361143
accordance,53.0,95.0,2.3328471034402012e-05,1.4310537149777849e-05,0.463106018058034
cria,59.0,106.0,2.5969430019428653e-05,1.5967546714488966e-05,0.46340150028817806
um,4084.0,7500.0,0.0017976127491414683,0.0011297792486666721,0.4641086771937092
noch,284.0,519.0,0.00012500539195792776,7.818072400773372e-05,0.464591813895742
passo,58.0,104.0,2.552927018859088e-05,1.5666272248177854e-05,0.4648616074895758
featuring,58.0,104.0,2.552927018859088e-05,1.5666272248177854e-05,0.4648616074895758
edition,270.0,493.0,0.00011884315432619893,7.426415594568926e-05,0.4651798357525949
sie,3578.0,6561.0,0.0015748918747375547,0.0009883308867336049,0.465547818026259
assigned,184.0,335.0,8.098940887415038e-05,5.0463473107111357e-05,0.46571778288134363
o,23589.0,43256.0,0.010382930249632246,0.006515964157376743,0.46585079536939317
todas,273.0,498.0,0.00012016363381871224,7.501734211146703e-05,0.4661804776770448
ponto,165.0,300.0,7.262637208823268e-05,4.519116994666689e-05,0.46621462484590237
muitos,117.0,212.0,5.149870020801954e-05,3.193509342897793e-05,0.46624965249125333
check,1267.0,2320.0,0.0005576825056714594,0.0003494783809208906,0.4662823195224658
lista,57.0,102.0,2.5089110357753107e-05,1.5364997781866743e-05,0.4663732271808281
rias,229.0,417.0,0.0001007966012618502,6.281572622586697e-05,0.46697706458836014
cie,98.0,177.0,4.3135663422101834e-05,2.6662790268533464e-05,0.46717995147825475
ainda,353.0,644.0,0.00015537642028573415,9.701037815217825e-05,0.46719267873284
antes,227.0,413.0,9.991628160017465e-05,6.221317729324475e-05,0.46777849717523845
doesn,115.0,208.0,5.061838054634399e-05,3.133254449635571e-05,0.46780352867975056
significa,109.0,197.0,4.7977421561317347e-05,2.967553493164459e-05,0.46789397832458857
seguinte,67.0,120.0,2.9490708666130844e-05,1.8076467978666755e-05,0.4689664708437823
meios,61.0,109.0,2.6849749681104203e-05,1.6419458413955636e-05,0.46923609717990145
humana,61.0,109.0,2.6849749681104203e-05,1.6419458413955636e-05,0.46923609717990145
attract,72.0,129.0,3.1691507820319716e-05,1.9432203077066762e-05,0.4700031060828784
rebro,83.0,149.0,3.653326595953523e-05,2.244494774017789e-05,0.4705726084968955
passe,60.0,107.0,2.640958985026643e-05,1.6118183947644525e-05,0.47075165943305197
caminho,77.0,138.0,3.3892306974508584e-05,2.078793817546677e-05,0.470909852412476
princ,134.0,242.0,5.898141733226169e-05,3.645421042364462e-05,0.4709156716113627
terra,134.0,242.0,5.898141733226169e-05,3.645421042364462e-05,0.4709156716113627
alguns,162.0,293.0,7.130589259571935e-05,4.413670931457799e-05,0.471209758671133
matem,54.0,96.0,2.3768630865239785e-05,1.4461174382933404e-05,0.4712459651153963
totally,105.0,189.0,4.621678223796625e-05,2.8470437066400138e-05,0.4713617577535446
79,116.0,209.0,5.105854037718176e-05,3.1483181729511264e-05,0.47164639170635314
sem,459.0,834.0,0.00020203336235453817,0.00012563145245173395,0.4720893936712202
mais,1915.0,3487.0,0.0008429060760543368,0.0005252720320134248,0.4722229539285943
forte,87.0,156.0,3.829390528288632e-05,2.349940837226678e-05,0.472420455800013
honor,70.0,125.0,3.081118815864417e-05,1.8829654144444536e-05,0.4726395554439325
resposta,81.0,145.0,3.5652946297859676e-05,2.1842398807555663e-05,0.4728754093470894
que,8535.0,15538.0,0.0037567641562003995,0.0023406013287710337,0.47298911736708826
wells,53.0,94.0,2.3328471034402012e-05,1.4159899916622291e-05,0.47299353362296154
ou,1872.0,3406.0,0.0008239792033283126,0.0005130704161278247,0.4729979255004014
grande,354.0,642.0,0.00015581658011657194,9.670910368586714e-05,0.47308210815914176
linha,114.0,205.0,5.0178220715506215e-05,3.088063279688904e-05,0.4733153618340626
hands,125.0,225.0,5.501997885472173e-05,3.389337746000017e-05,0.47341133876343033
nnen,401.0,727.0,0.0001765040921659473,0.00010951326850408943,0.4738580723965301
gera,58.0,103.0,2.552927018859088e-05,1.55156350150223e-05,0.47394114995306935
nc,69.0,123.0,3.0371028327806393e-05,1.8528379678133425e-05,0.4740160266202107
heute,233.0,421.0,0.0001025572405852013,6.34182751584892e-05,0.47472714035597197
sich,610.0,1106.0,0.00026849749681104204,0.00016660477987004527,0.4749503948828806
contato,128.0,230.0,5.634045834723505e-05,3.4646563625777947e-05,0.4753537036918069
stealth,95.0,170.0,4.181518392958851e-05,2.560832963644457e-05,0.47566849338817013
next,1337.0,2425.0,0.0005884936938301036,0.000365295290402224,0.47582420994365665
klicken,344.0,622.0,0.0001514149818081942,9.369635902275602e-05,0.4759313922853585
ffa,203.0,366.0,8.935244566006809e-05,5.51332273349336e-05,0.4759901605995488
gen,89.0,159.0,3.9174224944561867e-05,2.3951320071733452e-05,0.47629888996933406
keep,881.0,1593.0,0.0003877808109680787,0.00023996511241680118,0.47836355560669097
pelos,124.0,222.0,5.457981902388395e-05,3.3441465760533495e-05,0.47855892968812175
star,97.0,173.0,4.269550359126406e-05,2.6060241335911238e-05,0.4791796629083539
thinkgeek,139.0,249.0,6.118221648645056e-05,3.750867105573352e-05,0.4791856121256541
below,2105.0,3806.0,0.0009265364439135139,0.0005733253093900473,0.4793361094586542
seguran,81.0,144.0,3.5652946297859676e-05,2.1691761574400107e-05,0.47949188284469174
compreender,60.0,106.0,2.640958985026643e-05,1.5967546714488966e-05,0.4795904439289716
nove,65.0,115.0,2.8610389004455298e-05,1.7323281812888973e-05,0.4799527981704571
em,3991.0,7212.0,0.0017566778848735552,0.0010863957255178719,0.4802079595003993
gica,70.0,124.0,3.081118815864417e-05,1.867901691128898e-05,0.48026512011532785
aos,318.0,572.0,0.00013997082620641207,8.616449736497819e-05,0.4807558549316643
wurden,147.0,263.0,6.470349513315275e-05,3.96175923199113e-05,0.48095084132036775
killed,54.0,95.0,2.3768630865239785e-05,1.4310537149777849e-05,0.48103667411178136
novos,54.0,95.0,2.3768630865239785e-05,1.4310537149777849e-05,0.48103667411178136
newest,59.0,104.0,2.5969430019428653e-05,1.5666272248177854e-05,0.48131695168401745
luz,95.0,169.0,4.181518392958851e-05,2.5457692403289012e-05,0.48134586025996484
explica,64.0,113.0,2.8170229173617525e-05,1.7022007346577862e-05,0.4815549988743122
podemos,105.0,187.0,4.621678223796625e-05,2.8169162600089027e-05,0.4816373093912743
rica,79.0,140.0,3.477262663618413e-05,2.108921264177788e-05,0.4820936082355983
drew,79.0,140.0,3.477262663618413e-05,2.108921264177788e-05,0.4820936082355983
700,145.0,259.0,6.382317547147721e-05,3.901504338728908e-05,0.4824077174888108
mastercard,175.0,313.0,7.702797039661042e-05,4.714945397768912e-05,0.48275755908556045
neste,73.0,129.0,3.2131667651157485e-05,1.9432203077066762e-05,0.4833773132247575
seu,1466.0,2639.0,0.0006452743120081764,0.00039753165829751303,0.48343710651143806
till,78.0,138.0,3.433246680534636e-05,2.078793817546677e-05,0.4834457587985547
sas,88.0,156.0,3.87340651137241e-05,2.349940837226678e-05,0.4835599138968889
somente,93.0,165.0,4.0934864267912965e-05,2.485514347066679e-05,0.4836080088235822
ncias,355.0,637.0,0.0001562567399474097,9.595591752008936e-05,0.48362333936278945
faz,128.0,228.0,5.634045834723505e-05,3.4345289159466835e-05,0.4838413332756621
parte,287.0,514.0,0.00012632587145044107,7.742753784195594e-05,0.4845746033794409
64,142.0,253.0,6.250269597896388e-05,3.811121998835574e-05,0.4846729793078466
seria,142.0,253.0,6.250269597896388e-05,3.811121998835574e-05,0.4846729793078466
quatro,82.0,145.0,3.609310612869745e-05,2.1842398807555663e-05,0.48481272784006346
opini,57.0,100.0,2.5089110357753107e-05,1.5063723315555628e-05,0.4849544801139283
moneymaking,52.0,91.0,2.288831120356424e-05,1.3707988217155623e-05,0.4849985060020212
effective,379.0,679.0,0.00016682057588751628,0.00010228268131262273,0.4854257002270187
sold,255.0,456.0,0.00011224075686363232,6.869057831893367e-05,0.48545101006879393
50,1873.0,3362.0,0.0008244193631591504,0.0005064423778689802,0.4865084128403486
vamos,66.0,116.0,2.905054883529307e-05,1.747391904604453e-05,0.4865209687713052
livro,169.0,301.0,7.438701141158377e-05,4.5341807179822444e-05,0.486590481215577
consultant,56.0,98.0,2.4648950526915334e-05,1.4762448849244517e-05,0.4868721994554979
asap,183.0,326.0,8.05492490433126e-05,4.910773800871135e-05,0.48703167304542044
al,554.0,992.0,0.0002438485462841267,0.00014943213529031185,0.48712778677490964
produ,129.0,229.0,5.678061817807282e-05,3.449592639262239e-05,0.48723545341169217
diferentes,129.0,229.0,5.678061817807282e-05,3.449592639262239e-05,0.48723545341169217
einl,80.0,141.0,3.5212786467021906e-05,2.1239849874933437e-05,0.4875265546544343
trabalho,401.0,717.0,0.0001765040921659473,0.00010800689617253386,0.48758251524000545
acima,109.0,193.0,4.7977421561317347e-05,2.9072985999022364e-05,0.4877321137865521
ich,206.0,367.0,9.06729251525814e-05,5.528386456808916e-05,0.4878191843605405
ag,162.0,288.0,7.130589259571935e-05,4.3383523148800214e-05,0.4880373275478994
makers,60.0,105.0,2.640958985026643e-05,1.581690948133341e-05,0.4885080497385898
alem,74.0,130.0,3.257182748199526e-05,1.9582840310222318e-05,0.48922951344735816
senha,50.0,87.0,2.200799154188869e-05,1.3105439284533397e-05,0.4892811260659514
prezado,93.0,164.0,4.0934864267912965e-05,2.4704506237511234e-05,0.4894512471936623
verified,93.0,164.0,4.0934864267912965e-05,2.4704506237511234e-05,0.4894512471936623
prizes,69.0,121.0,3.0371028327806393e-05,1.822710521182231e-05,0.48956378901505077
service,1614.0,2887.0,0.0007104179669721669,0.000434889692120091,0.48987090337523287
movie,97.0,171.0,4.269550359126406e-05,2.5758966869600126e-05,0.49037557690913414
kostenlos,225.0,400.0,9.903596193849911e-05,6.0254893262222514e-05,0.49048600449625973
mente,177.0,314.0,7.790829005828597e-05,4.7300091210844675e-05,0.49085284369951054
ein,554.0,988.0,0.0002438485462841267,0.00014882958635768962,0.4911412836545271
basta,68.0,119.0,2.993086849696862e-05,1.79258307455112e-05,0.49122697065460164
porque,247.0,439.0,0.00010871947821693013,6.612974535528921e-05,0.4912996658342207
listing,181.0,321.0,7.966892938163706e-05,4.835455184293357e-05,0.49132348972903633
5000,82.0,144.0,3.609310612869745e-05,2.1691761574400107e-05,0.49142920133766577
purchased,124.0,219.0,5.457981902388395e-05,3.298955406106683e-05,0.49176692425942137
classe,58.0,101.0,2.552927018859088e-05,1.5214360548711186e-05,0.4923513556657511
falar,72.0,126.0,3.1691507820319716e-05,1.8980291377600092e-05,0.49236898791345474
mero,184.0,326.0,8.098940887415038e-05,4.910773800871135e-05,0.4924146314149029
povo,95.0,167.0,4.181518392958851e-05,2.51564179369779e-05,0.49279821618488434
ser,1280.0,2282.0,0.0005634045834723505,0.00034375416606097946,0.49293974001395685
bigger,85.0,149.0,3.7413585621210775e-05,2.244494774017789e-05,0.4937561657430542
friends,402.0,714.0,0.00017694425199678507,0.00010755498447306719,0.4942134962549108
ncia,1600.0,2848.0,0.0007042557293404381,0.0004290148400270243,0.49474075390949
jul,226.0,400.0,9.947612176933688e-05,6.0254893262222514e-05,0.4948763687048982
normal,354.0,628.0,0.00015581658011657194,9.460018242168935e-05,0.49490211463333067
withdrawal,75.0,131.0,3.301198731283304e-05,1.9733477543377874e-05,0.49496336398194
todo,317.0,562.0,0.0001395306663755743,8.465812503342264e-05,0.4950616475006609
esse,394.0,699.0,0.0001734229733500829,0.00010529542597573385,0.4952609756932206
rodrigo,111.0,195.0,4.885774122299289e-05,2.9374260465333475e-05,0.49557822013837555
teilnehmer,70.0,122.0,3.081118815864417e-05,1.8377742444977866e-05,0.49569294602701264
lock,56.0,97.0,2.4648950526915334e-05,1.461181161608896e-05,0.4964748730138849
econ,65.0,113.0,2.8610389004455298e-05,1.7022007346577862e-05,0.496531638173487
pack,74.0,129.0,3.257182748199526e-05,1.9432203077066762e-05,0.49657500905254764
greatest,92.0,161.0,4.049470443707519e-05,2.4252594538044563e-05,0.496636910744177
sucesso,114.0,200.0,5.0178220715506215e-05,3.0127446631111257e-05,0.4972241065792992
amos,69.0,120.0,3.0371028327806393e-05,1.8076467978666755e-05,0.4974292698156647
placed,172.0,303.0,7.57074909040971e-05,4.5643081646133556e-05,0.49747475569618776
constru,51.0,88.0,2.2448151372726463e-05,1.3256076517688954e-05,0.49760842094879953
sale,373.0,660.0,0.00016417961690248962,9.942057388266716e-05,0.4976663636922653
dass,175.0,308.0,7.702797039661042e-05,4.639626781191134e-05,0.49852386978248153
make,2993.0,5309.0,0.001317398373697457,0.0007997330708228484,0.49864527899722405
assunto,143.0,251.0,6.294285580980166e-05,3.780994552204463e-05,0.499313264864255
http,3356.0,5949.0,0.001477176392291569,0.0008961409000424043,0.4993515107220788
overseas,81.0,141.0,3.5652946297859676e-05,2.1239849874933437e-05,0.4996080960887166
pc,389.0,687.0,0.00017122217419589402,0.00010348777917786717,0.499715234814638
trigrama,50.0,86.0,2.200799154188869e-05,1.2954802051377841e-05,0.5000179318160213
discovery,142.0,249.0,6.250269597896388e-05,3.750867105573352e-05,0.5001989231971711
24,1241.0,2196.0,0.0005462383500696773,0.0003307993640096016,0.500353987078135
21,1567.0,2773.0,0.0006897304549227915,0.0004177170475403576,0.500554280358339
businesses,299.0,527.0,0.00013160778942049436,7.938582187297816e-05,0.500558003999836
onde,194.0,341.0,8.539100718252811e-05,5.13672965060447e-05,0.500601302849721
top,788.0,1393.0,0.0003468459467001658,0.00020983766578568992,0.5006712189622697
ft,89.0,155.0,3.9174224944561867e-05,2.3348771139111226e-05,0.5007442377651133
nos,663.0,1171.0,0.00029182596784544404,0.00017639620002515643,0.5011928168820801
accept,444.0,783.0,0.00019543096489197157,0.00011794895356080058,0.501616606468499
aprender,58.0,100.0,2.552927018859088e-05,1.5063723315555628e-05,0.5016851393815186
pagar,123.0,215.0,5.413965919304618e-05,3.2387005128444605e-05,0.5017024685538986
poder,248.0,436.0,0.0001091596380477679,6.567783365582254e-05,0.5020580000294617
lares,62.0,107.0,2.7289909511941976e-05,1.6118183947644525e-05,0.5023638994577928
hoje,148.0,259.0,6.514365496399052e-05,3.901504338728908e-05,0.5025734989546985
seja,288.0,506.0,0.00012676603128127886,7.622243997671148e-05,0.5035106226253985
sua,1758.0,3102.0,0.0007738009826128064,0.00046727669724853563,0.5035468451017504
t,5273.0,9307.0,0.0023209627880075813,0.0014019807289787625,0.5038137918665466
daughter,57.0,98.0,2.5089110357753107e-05,1.4762448849244517e-05,0.5038875433984427
gente,57.0,98.0,2.5089110357753107e-05,1.4762448849244517e-05,0.5038875433984427
parece,112.0,195.0,4.929790105383067e-05,2.9374260465333475e-05,0.5043677931389322
career,116.0,202.0,5.105854037718176e-05,3.042872109742237e-05,0.5046467023781164
agencies,137.0,239.0,6.030189682477501e-05,3.6002298724177954e-05,0.5048307473764783
afraid,65.0,112.0,2.8610389004455298e-05,1.6871370113422306e-05,0.5049252822505546
510,86.0,149.0,3.785374545204855e-05,2.244494774017789e-05,0.5051494566988908
trabalhadores,52.0,89.0,2.288831120356424e-05,1.340671375084451e-05,0.5056949376958727
us,4561.0,8033.0,0.0020075689884510865,0.0012100688939385837,0.5059191693973438
veis,324.0,568.0,0.0001426117851914387,8.556194843235597e-05,0.506253398364088
cinco,64.0,110.0,2.8170229173617525e-05,1.657009564711119e-05,0.5069502943737535
fontsize,476.0,835.0,0.00020951607947878033,0.00012578208968488952,0.507092253792953
rich,226.0,395.0,9.947612176933688e-05,5.9501707096444736e-05,0.5072485238252888
executed,68.0,117.0,2.993086849696862e-05,1.7624556279200085e-05,0.5072737256929203
muito,611.0,1072.0,0.0002689376566418798,0.00016148311394275635,0.5076169488382728
esfor,80.0,138.0,3.5212786467021906e-05,2.078793817546677e-05,0.5080557518185347
busca,55.0,94.0,2.4208790696077558e-05,1.4159899916622291e-05,0.5085389924472651
forma,372.0,651.0,0.00016373945707165186,9.806483878426714e-05,0.5085906048680315
everyone,716.0,1255.0,0.00031515443887984604,0.00018904972761022316,0.5089450626484209
notice,494.0,865.0,0.00021743895643386025,0.00013030120667955619,0.5090126283998017
boa,104.0,180.0,4.577662240712848e-05,2.7114701968000134e-05,0.5090909156805148
nova,186.0,324.0,8.186972853582593e-05,4.880646354240024e-05,0.5091250734554912
com,6965.0,12226.0,0.0030657132217850945,0.0018416908125598313,0.5093794748000848
bastante,71.0,122.0,3.125134798948194e-05,1.8377742444977866e-05,0.5094347297217056
pria,120.0,208.0,5.281917970053286e-05,3.133254449635571e-05,0.5095556111288789
currency,176.0,306.0,7.74681302274482e-05,4.609499334560022e-05,0.5105258610132841
patent,58.0,99.0,2.552927018859088e-05,1.4913086082400073e-05,0.5111068640823336
esta,252.0,439.0,0.000110920277371119,6.612974535528921e-05,0.5111595640159272
united,756.0,1322.0,0.000332760832113357,0.00019914242223164542,0.5113954406827205
visited,102.0,176.0,4.4896302745452925e-05,2.6512153035377908e-05,0.5117567280041031
seus,873.0,1525.0,0.00038425953232137656,0.00022972178056222334,0.512704645620579
fazer,377.0,657.0,0.00016594025622584073,9.896866218320049e-05,0.5127792425524257
quest,165.0,286.0,7.262637208823268e-05,4.3082248682489096e-05,0.5129461007594501
vezes,165.0,286.0,7.262637208823268e-05,4.3082248682489096e-05,0.5129461007594501
sou,69.0,118.0,3.0371028327806393e-05,1.7775193512355644e-05,0.5133482977640726
evolu,61.0,104.0,2.6849749681104203e-05,1.5666272248177854e-05,0.5134369268510555
belohnung,53.0,90.0,2.3328471034402012e-05,1.3557350984000067e-05,0.5135512237057308
ao,1392.0,2430.0,0.0006127024845261811,0.0003660484765680018,0.5140163297517287
replace,223.0,387.0,9.815564227682356e-05,5.8296609231200284e-05,0.5141386353634105
entire,282.0,490.0,0.0001241250722962522,7.381224424622259e-05,0.5143322507119522
servi,112.0,193.0,4.929790105383067e-05,2.9072985999022364e-05,0.5143360540155795
sica,108.0,186.0,4.753726173047957e-05,2.801852536693347e-05,0.5143973542744661
importante,143.0,247.0,6.294285580980166e-05,3.7207396589422406e-05,0.5149606816704511
para,3962.0,6914.0,0.00174391324977926,0.0010415058300375162,0.5150775737877734
pop,119.0,205.0,5.237901986969508e-05,3.088063279688904e-05,0.5154190793679756
surprise,99.0,170.0,4.357582325293961e-05,2.560832963644457e-05,0.5159673215218168
without,1150.0,2002.0,0.0005061838054634399,0.0003015757407774237,0.5165418444562849
medo,75.0,128.0,3.301198731283304e-05,1.9281565843911207e-05,0.5170006435225878
titles,179.0,309.0,7.878860971996151e-05,4.6546905045066896e-05,0.5176640604880428
quickly,256.0,443.0,0.0001126809166944701,6.673229428791143e-05,0.5178324608901383
milh,90.0,154.0,3.961438477539964e-05,2.319813390595567e-05,0.5178467898040936
eligible,113.0,194.0,4.973806088466844e-05,2.922362323217792e-05,0.5180524919089887
chance,772.0,1341.0,0.0003398033894067614,0.000202004529661601,0.5180774479512918
delivery,401.0,695.0,0.0001765040921659473,0.00010469287704311162,0.5184561609287335
en,2257.0,3924.0,0.0009934407382008554,0.0005911005029024029,0.5185041180856761
clique,212.0,366.0,9.331388413760805e-05,5.51332273349336e-05,0.5189004876925959
dj,51.0,86.0,2.2448151372726463e-05,1.2954802051377841e-05,0.5189679769588287
partners,246.0,425.0,0.00010827931838609236,6.402082409111142e-05,0.5191995692664817
come,1648.0,2862.0,0.0007253834012206512,0.0004311237612912021,0.5193659445978601
literally,66.0,112.0,2.905054883529307e-05,1.6871370113422306e-05,0.5196809275034068
no,7764.0,13488.0,0.003417400926624476,0.0020317950008021434,0.519761182663444
mica,85.0,145.0,3.7413585621210775e-05,2.1842398807555663e-05,0.519792783369589
numa,199.0,343.0,8.759180633671698e-05,5.166857097235581e-05,0.5200204726568625
match,157.0,270.0,6.910509344153048e-05,4.06720529520002e-05,0.5201647399244539
mil,187.0,322.0,8.230988836666371e-05,4.8505189076089126e-05,0.5204897561103262
cost,888.0,1539.0,0.00039086192978394314,0.00023183070182640112,0.5205979699481429
states,793.0,1373.0,0.0003490467458543546,0.00020682492112257878,0.5213707052696567
cil,216.0,372.0,9.507452346095914e-05,5.603705073386694e-05,0.5214231068227788
rapid,65.0,110.0,2.8610389004455298e-05,1.657009564711119e-05,0.5219269336729282
legislation,65.0,110.0,2.8610389004455298e-05,1.657009564711119e-05,0.5219269336729282
mudan,95.0,162.0,4.181518392958851e-05,2.440323177120012e-05,0.52201640336623
complete,935.0,1618.0,0.0004115494418333185,0.00024373104324569008,0.5221962327127582
tested,91.0,155.0,4.005454460623742e-05,2.3348771139111226e-05,0.5224201571253411
laws,158.0,271.0,6.954525327236826e-05,4.0822690185155755e-05,0.5228153746336202
450,57.0,96.0,2.5089110357753107e-05,1.4461174382933404e-05,0.5231859966448412
einer,157.0,269.0,6.910509344153048e-05,4.0521415718844644e-05,0.5237861155008814
demais,75.0,127.0,3.301198731283304e-05,1.9130928610755648e-05,0.5244556612271402
ses,93.0,158.0,4.0934864267912965e-05,2.3800682838577893e-05,0.5252463771000477
civil,89.0,151.0,3.9174224944561867e-05,2.2746222206489e-05,0.5258021666154219
estrat,56.0,94.0,2.4648950526915334e-05,1.4159899916622291e-05,0.5258488772632092
raise,151.0,258.0,6.646413445650385e-05,3.8864406154133525e-05,0.5261122658600793
watching,107.0,182.0,4.70971018996418e-05,2.7415976434311245e-05,0.5262703862309585
increases,85.0,144.0,3.7413585621210775e-05,2.1691761574400107e-05,0.5264092568671914
cient,63.0,106.0,2.773006934277975e-05,1.5967546714488966e-05,0.5266417838235627
io,63.0,106.0,2.773006934277975e-05,1.5967546714488966e-05,0.5266417838235627
aware,227.0,389.0,9.991628160017465e-05,5.8597883697511395e-05,0.5266712130601822
recommendation,110.0,187.0,4.8417581392155116e-05,2.8169162600089027e-05,0.5271941836092701
lane,70.0,118.0,3.081118815864417e-05,1.7775193512355644e-05,0.5272815522835472
